cell,reference_pseudotime,trajectory_bin,embedding_1,embedding_2,annotated_age,phase,state,batch
1015,0.21034219194945494,Q7,10.7263565,6.6438575,5.333333333,G1,cycling,1
1016,0.12352058506723995,Q2,14.331265,2.1138847,7.466666667,G0,arrested,1
1017,0.17254661936511187,Q5,11.654912,6.246398,0.26666666699999997,G1,cycling,1
1018,0.09330487871525804,Q1,12.191214,3.0059698,7.2,S,cycling,1
1019,0.3534374334116758,Q8,8.7165365,6.7056255,0.26666666699999997,G1,cycling,1
1020,0.24058365870569176,Q8,9.631929,5.7472186,0.8,G1,cycling,1
1021,0.17517840599286863,Q6,11.645912,4.98413,3.733333333,G1,cycling,1
1022,0.14067445874553466,Q3,14.956118,6.0118403,1.6,G1,cycling,1
1023,0.18231180696543067,Q6,14.744742,6.6005344,2.4,G1,cycling,1
1024,0.1762535245287055,Q6,11.15458,5.096118,0.8,G1,cycling,1
1025,0.23840900374816046,Q8,9.028363,3.6623657,1.333333333,G1,cycling,2
1026,0.17012334937737925,Q5,11.34995,2.1946375,2.133333333,G1,cycling,2
1027,0.1557243765869797,Q4,10.826131,1.1803083,18.13333333,G2,cycling,2
1028,0.10977888237674426,Q1,11.600856,0.8379443,5.333333333,G1,cycling,2
1029,0.12613239795496026,Q2,11.832959,1.1332984,0.26666666699999997,G1,cycling,2
1030,0.09505439432064987,Q1,13.903237,1.2749226,2.666666667,G1,nan,2
1031,0.17293963203532858,Q5,11.657459,2.016454,6.1333333329999995,S,cycling,2
1032,0.15068760290193267,Q4,11.617774,1.4114634,2.933333333,G1,nan,2
1033,0.16743522675169645,Q5,11.189006,1.2424554,2.666666667,G1,cycling,2
1034,0.10579954039136878,Q1,11.741306,1.3017282,1.6,G0,arrested,2
1035,0.08834765994179636,Q1,13.763531,1.0007244,7.2,S,cycling,2
1036,0.14158337175157998,Q3,11.3265505,1.2039028,2.133333333,G1,cycling,2
1037,0.09552958620016258,Q1,11.503904,0.9749512,2.933333333,G1,cycling,2
1038,0.05024439148917911,Q1,13.851353,0.6453238,4.0,G1,nan,2
1039,0.08253142713045554,Q1,13.840881,0.71404016,0.533333333,G1,cycling,2
1040,0.08869791813823319,Q1,11.447107,0.9961557,2.933333333,G1,cycling,2
1041,0.0807131335242204,Q1,14.066175,0.7659855,1.6,G1,cycling,2
1042,0.20351366101188867,Q7,10.487919,1.5680704,6.666666667,S,cycling,2
1043,0.16293515262028566,Q5,13.13736,1.3638291,0.0,G1,cycling,2
1044,0.10676719385614487,Q1,11.691126,1.1554782,10.4,G1,cycling,2
1045,0.14219482242687181,Q3,11.987997,1.3054901,2.133333333,G1,nan,2
1046,0.04954851926274056,Q1,14.46893,1.1100388,0.8,G1,nan,2
1047,0.10736560132586664,Q1,14.318612,1.0342295,0.533333333,G1,cycling,2
1048,0.13496026165425354,Q3,12.408615,1.4012334,10.4,S,cycling,2
1049,0.16662300523349988,Q5,11.202898,1.2960013,5.8666666670000005,S,cycling,2
1050,0.40800824461255375,Q8,8.541759,3.9012992,0.533333333,G1,cycling,2
1051,0.1434090466346862,Q3,11.817107,1.8603677,1.6,G1,cycling,2
1052,0.13579833938460553,Q3,11.4633045,1.0285449,6.1333333329999995,S,cycling,2
1053,0.19061385117919097,Q6,10.616349,1.7248077,16.26666667,G2,cycling,2
1054,0.18827069785606412,Q6,10.512855,1.0730048,10.4,S,cycling,2
1055,0.13172457937239726,Q2,11.419176,0.7485415,5.6,S,cycling,2
1056,0.1556957892000786,Q4,10.709752,1.339568,14.66666667,G2,cycling,2
1057,0.10173216626828627,Q1,11.771795,1.1563953,8.533333333,S,cycling,2
1058,0.12042911741422735,Q2,11.81403,1.5935043,18.66666667,G2,cycling,2
1059,0.2739441069846268,Q8,9.316454,3.3323622,13.6,G2,cycling,2
1060,0.0995666801363818,Q1,14.98426,1.4091834,1.333333333,G1,cycling,2
1061,0.09591251260236103,Q1,12.068578,1.1818805,3.733333333,G1,cycling,2
1062,0.15656174525282235,Q4,10.964239,1.2239292,1.8666666669999998,G1,cycling,2
1063,0.07993068532319235,Q1,14.845958,1.651925,1.6,G1,cycling,2
1064,0.2225230780234651,Q7,9.281914,3.4067037,15.73333333,S,cycling,2
1065,0.20232450464874266,Q7,10.136572,1.0627698,4.8,S,cycling,2
1066,0.19469053698498467,Q7,9.678346,3.372969,15.2,G2,cycling,2
1067,0.19823963419171625,Q7,9.376958,3.4160604,17.33333333,S,cycling,2
1068,0.1070235786328505,Q1,12.030382,1.4043671,1.8666666669999998,G0,arrested,2
1069,0.18457518777023516,Q6,11.274613,2.024038,6.1333333329999995,G1,cycling,2
1070,0.12886182599240428,Q2,12.477821,1.1551459,15.73333333,S,cycling,2
1071,0.14128016294005136,Q3,13.401492,1.9427168,12.53333333,S,cycling,2
1072,0.19355513308567707,Q7,10.982743,1.2757791,10.13333333,S,cycling,2
1073,0.10106098553893875,Q1,13.29133,0.6205225,0.533333333,G1,cycling,2
1074,0.05055391778810661,Q1,13.289387,0.68418753,0.26666666699999997,G1,cycling,2
1075,0.23501928078877873,Q8,9.160052,3.3715422,2.666666667,G1,cycling,2
1076,0.09283287352562211,Q1,14.274417,0.8012156,0.8,G0,arrested,2
1077,0.11935030268579787,Q2,14.62724,0.9904448,0.26666666699999997,G1,cycling,2
1078,0.0965461703372266,Q1,12.398615,0.9688169,21.06666667,G2,cycling,2
1079,0.1716425228758526,Q5,10.147563,3.3986354,1.8666666669999998,G0,arrested,2
1080,0.2259045702428834,Q8,9.537634,3.7895339,1.066666667,G1,cycling,2
1081,0.08566042789178657,Q1,13.551379,0.6877726,6.666666667,S,cycling,2
1082,0.09068573509579063,Q1,11.628986,0.9438189,7.466666667,S,cycling,2
1083,0.09628084740060075,Q1,12.952606,0.7853144,4.266666667,G0,arrested,2
1084,0.338472181847344,Q8,9.00616,2.5640917,5.333333333,G0,arrested,2
1085,0.08921838768954522,Q1,13.6807165,0.69881505,4.8,S,cycling,2
1086,0.13497180403643375,Q3,11.372132,1.7073047,5.333333333,G0,arrested,2
1087,0.14819236602443275,Q3,11.606684,1.3449401,3.4666666669999997,G1,cycling,2
1088,0.13501923650524114,Q3,11.46136,1.753673,5.333333333,G1,nan,2
1089,0.1816441503883047,Q6,13.247688,1.4934213,0.0,G1,cycling,2
1090,0.11570186345006604,Q1,14.200848,1.5681324,5.6,G1,cycling,2
1091,0.0983746300656908,Q1,14.074453,0.75920194,1.8666666669999998,G1,cycling,2
1092,0.1417972809982954,Q3,11.206774,0.9169642,14.66666667,G2,cycling,2
1093,0.08829969978923505,Q1,14.158306,0.84062856,0.8,G1,cycling,2
1094,0.0919703070503924,Q1,13.952806,1.2695092,5.8666666670000005,G0,arrested,2
1095,0.12384204617641696,Q2,12.236647,1.5887314,1.6,G1,cycling,2
1096,0.12404563900516172,Q2,12.665766,0.8008733,9.866666667,S,cycling,2
1097,0.1235355889384994,Q2,14.135302,1.3857669,0.0,G1,cycling,2
1098,0.11519957489292484,Q1,12.337849,1.3275971,1.8666666669999998,G0,arrested,2
1099,0.1250945993634773,Q2,14.828095,1.9550701,5.8666666670000005,G0,arrested,2
1100,0.15930805134693873,Q4,11.813105,1.1435615,13.33333333,G2,cycling,2
1101,0.08371073041886783,Q1,14.174397,1.2322859,2.933333333,G1,cycling,2
1102,0.1475526152369463,Q3,11.538224,1.2191051,16.8,G2,cycling,2
1103,0.11807308717525661,Q2,13.388636,1.2005991,2.666666667,G1,cycling,2
1104,0.12588782527609782,Q2,13.053609,0.93493235,16.8,G2,cycling,2
1105,0.1861843232679753,Q6,10.232659,1.089656,0.0,G1,cycling,2
1106,0.082578543588453,Q1,12.9167795,0.7590258,1.066666667,G0,arrested,2
1107,0.09131330721431712,Q1,12.783325,1.0548263,4.533333333,G1,cycling,2
1108,0.12847571389928655,Q2,11.677675,0.95277053,1.333333333,G1,cycling,2
1109,0.08382310850235833,Q1,12.694325,0.56611186,1.8666666669999998,G1,cycling,2
1110,0.15106776036448274,Q4,11.90195,1.6301706,2.133333333,G1,cycling,2
1111,0.10463044194406115,Q1,14.0392885,1.044632,10.4,G1,cycling,2
1112,0.1591568443965795,Q4,11.977187,2.1808286,8.0,S,cycling,2
1113,0.1257706723753104,Q2,14.553478,0.8378756,3.2,G1,cycling,2
1114,0.08431887567147553,Q1,13.115651,0.49083135,2.933333333,G1,cycling,2
1115,0.09590256798548444,Q1,13.84913,1.3743865,5.066666667,S,cycling,2
1116,0.1093946824490969,Q1,11.72306,2.9996579,5.066666667,G1,cycling,2
1117,0.09821996690859729,Q1,13.204827,1.1886414,5.333333333,G0,arrested,2
1118,0.12270461598267039,Q2,14.531404,1.10789,4.266666667,G1,nan,2
1119,0.1172265745665835,Q1,14.253237,1.617553,2.666666667,G1,cycling,2
1120,0.1546729268469498,Q4,12.236029,1.2958202,14.66666667,G2,cycling,2
1121,0.11953656329652196,Q2,14.339274,1.2331865,0.0,G1,cycling,2
1122,0.21446790441261523,Q7,10.180226,1.6857569,20.8,G2,cycling,2
1123,0.18254107864201072,Q6,10.992546,2.955611,6.1333333329999995,G0,arrested,2
1124,0.14912335605246113,Q3,11.021053,1.7213112,16.0,G2,cycling,2
1125,0.21108260586462152,Q7,10.356148,1.7685978,16.0,G2,cycling,2
1126,0.13508255314068765,Q3,13.265536,1.7293257,2.933333333,G1,cycling,2
1127,0.2202204330489726,Q7,9.912004,1.2370816,4.533333333,G1,cycling,2
1128,0.08901223283663437,Q1,14.282366,0.67726624,3.2,G1,cycling,2
1129,0.1436327765175586,Q3,13.747343,2.2150133,5.8666666670000005,G1,cycling,2
1130,0.08997797471206768,Q1,13.384774,0.5439716,0.8,G1,cycling,2
1131,0.0883095979205635,Q1,13.243579,0.6569713,2.133333333,G1,nan,2
1132,0.1298836869889499,Q2,13.678416,1.49473,8.8,S,cycling,2
1133,0.10662490506495537,Q1,13.6313505,1.7947294,2.933333333,G1,nan,2
1134,0.1412108376002184,Q3,14.099025,1.7998064,17.86666667,G2,cycling,2
1135,0.09500608268171558,Q1,14.274135,1.9262121,1.333333333,G1,cycling,2
1136,0.08658304532883647,Q1,14.486085,0.8280638,2.933333333,G1,cycling,2
1137,0.3142836830142839,Q8,8.886382,2.6434736,10.4,S,cycling,2
1138,0.09044900836119586,Q1,14.042947,1.1162041,9.6,G0,arrested,2
1139,0.08636178951885645,Q1,13.599354,0.6735506,4.0,G1,cycling,2
1140,0.15502097111736504,Q4,11.812614,1.1541718,14.66666667,G2,cycling,2
1141,0.12327461732243308,Q2,14.560416,1.024121,4.8,G1,cycling,2
1142,0.11529095095023757,Q1,12.718753,2.3450656,16.53333333,G2,cycling,2
1143,0.11178402471367364,Q1,14.556049,2.4762423,3.733333333,S,cycling,2
1144,0.11936321338886728,Q2,14.568336,1.8448008,2.666666667,G1,cycling,2
1145,0.26928420378388224,Q8,9.650654,2.5329056,16.53333333,G2,cycling,2
1146,0.2187497870551913,Q7,11.159836,2.465187,3.4666666669999997,G1,cycling,2
1147,0.12425528112587299,Q2,14.788802,1.3126767,3.2,G1,cycling,2
1148,0.07966152517495038,Q1,13.376351,1.0223279,0.8,G1,cycling,2
1149,0.1253845387449306,Q2,13.619053,0.6040469,2.666666667,G1,nan,2
1150,0.11497005893099825,Q1,14.539704,1.9472609,2.933333333,G1,cycling,2
1151,0.10864834241166137,Q1,13.389593,2.4175644,20.8,S,cycling,2
1152,0.09396383315368853,Q1,12.604044,1.6437422,1.8666666669999998,G0,arrested,2
1153,0.13896834653730625,Q3,11.549074,1.5856581,6.1333333329999995,G1,cycling,2
1154,0.09023703746926029,Q1,13.720615,1.22932,1.066666667,G0,arrested,2
1155,0.10002795100451317,Q1,12.32433,1.3986988,1.333333333,G0,arrested,2
1156,0.13018390803346933,Q2,12.701463,2.79424,7.733333332999999,S,cycling,2
1157,0.09579763399720795,Q1,13.074208,0.8022806,16.8,G2,cycling,2
1158,0.1771934935080554,Q6,10.502644,1.4712329,6.666666667,S,cycling,2
1159,0.11698971706193008,Q1,14.060868,1.7052088,3.4666666669999997,G0,arrested,2
1160,0.09455209400951044,Q1,14.677969,1.9583749,5.6,S,cycling,2
1161,0.1818879535888516,Q6,12.552489,2.1998794,17.86666667,G2,cycling,2
1162,0.12969842878614174,Q2,12.433816,0.9770822,16.53333333,G2,cycling,2
1163,0.09406253034266665,Q1,14.46714,1.8287308,1.8666666669999998,G1,cycling,2
1164,0.1456050001090894,Q3,11.269565,1.3652105,13.33333333,G2,cycling,2
1165,0.09724060063572687,Q1,13.4443445,1.2623881,0.533333333,G1,cycling,2
1166,0.08293658009088016,Q1,13.303006,0.6881087,5.333333333,S,cycling,2
1167,0.1134104236548064,Q1,14.375216,1.4592272,1.066666667,G0,arrested,2
1168,0.1328291215660139,Q2,13.599987,1.5902958,3.4666666669999997,G0,arrested,2
1169,0.08900824168122459,Q1,13.363032,0.82191634,1.066666667,G0,arrested,2
1170,0.12230187433684273,Q2,14.831986,2.1611204,5.333333333,S,cycling,2
1171,0.13900247881919717,Q3,11.782006,2.862211,2.133333333,G1,cycling,2
1172,0.13234539598349535,Q2,13.024611,2.6532595,8.0,S,cycling,2
1173,0.13960399500030005,Q3,12.368868,1.8144568,16.0,S,cycling,2
1174,0.13807714284356074,Q3,12.088088,2.792172,8.266666667,S,cycling,2
1175,0.09461602605357401,Q1,12.671125,1.0087357,5.333333333,S,cycling,2
1176,0.08932761058825305,Q1,14.230627,2.0949128,3.4666666669999997,G1,cycling,2
1177,0.09347900476960383,Q1,12.325615,0.9376758,15.2,G2,cycling,2
1178,0.12885768735590064,Q2,12.519347,3.0297608,16.0,G2,cycling,2
1179,0.11623782639177475,Q1,14.9162,1.1226134,0.26666666699999997,G1,cycling,2
1180,0.1257999391284086,Q2,11.896645,1.9521999,2.4,G1,cycling,2
1181,0.20945658775412915,Q7,10.007394,1.1786036,5.6,S,cycling,2
1182,0.10900957530933444,Q1,13.769673,0.6231664,0.26666666699999997,G1,cycling,2
1183,0.04892108534224385,Q1,13.57244,1.7136716,4.533333333,G1,cycling,2
1184,0.1934922646563046,Q7,10.484282,2.8144047,19.73333333,G2,cycling,2
1185,0.05289449297250429,Q1,14.550775,1.1298617,12.53333333,S,cycling,2
1186,0.10632342921231361,Q1,13.566886,0.95229024,12.26666667,S,cycling,2
1187,0.0831706154406244,Q1,13.878017,0.57641447,1.333333333,G1,cycling,2
1188,0.08876214142055132,Q1,15.025895,1.4067838,2.133333333,G1,cycling,2
1189,0.12427182142806767,Q2,13.484384,1.5115126,2.933333333,G1,cycling,2
1190,0.1530993491540128,Q4,11.2616625,2.9834528,13.06666667,G0,arrested,2
1191,0.10709592782254988,Q1,14.778726,1.7774656,2.133333333,G1,cycling,2
1192,0.18850546898241116,Q6,10.316597,2.5788193,16.0,G2,cycling,2
1193,0.18089665272017377,Q6,10.946325,3.068248,13.06666667,G0,arrested,2
1194,0.18597301078935025,Q6,10.781814,1.3946887,10.66666667,S,cycling,2
1195,0.25051441672575286,Q8,15.105777,7.7398396,24.0,G0,arrested,2
1196,0.08530566338826402,Q1,14.118554,0.79010624,4.0,G1,cycling,2
1197,0.09101347940731556,Q1,14.58511,1.4198025,6.1333333329999995,S,cycling,2
1198,0.08856865065930068,Q1,14.240882,0.69029075,2.933333333,G1,cycling,2
1199,0.11222821593675175,Q1,11.834724,1.2931489,5.6,S,cycling,2
1200,0.09122494094580395,Q1,14.914381,1.642739,3.2,G1,cycling,2
1201,0.12290846857266793,Q2,11.944186,0.9126556,2.4,G1,nan,2
1202,0.09513939704342918,Q1,12.2822,3.5781403,5.066666667,G1,cycling,2
1203,0.09027126597748994,Q1,14.037621,1.1585896,0.26666666699999997,G1,cycling,2
1204,0.16494397789763646,Q5,11.596538,3.0110564,7.466666667,S,cycling,2
1205,0.14953267454656777,Q3,11.1273,1.6042517,12.8,G2,cycling,2
1206,0.1535509741010914,Q4,10.12421,0.9670057,2.4,G0,arrested,2
1207,0.08690272806933828,Q1,14.35349,1.0501274,4.0,G1,cycling,2
1208,0.11199770557422721,Q1,12.574262,1.3420355,8.0,S,cycling,2
1209,0.10407079283971174,Q1,14.745172,2.0361197,3.2,G1,cycling,2
1210,0.1895047265707608,Q6,10.462166,1.587148,18.13333333,G2,cycling,2
1211,0.12452222588559031,Q2,12.513044,0.9047516,9.066666667,S,cycling,2
1212,0.22131977197990393,Q7,9.5196495,4.846447,0.26666666699999997,G1,cycling,2
1213,0.1249569877756827,Q2,13.864702,1.7341515,1.333333333,G1,cycling,2
1214,0.1703096787492365,Q5,14.97118,7.7984014,20.53333333,G0,arrested,2
1215,0.20749541844002778,Q7,9.801136,3.775919,0.26666666699999997,G1,cycling,2
1216,0.14675803760325343,Q3,11.562987,3.2044046,5.333333333,S,cycling,2
1217,0.1722483769933204,Q5,10.336148,3.603225,4.8,G0,arrested,2
1218,0.20098445457151098,Q7,10.374266,1.0749546,11.46666667,S,cycling,2
1219,0.0869715798131059,Q1,15.550302,2.1623223,0.26666666699999997,G1,cycling,2
1220,0.22621636448276577,Q8,9.373074,4.60886,3.733333333,G1,nan,2
1221,0.1266612900774767,Q2,13.475983,1.6778817,8.8,S,cycling,2
1222,0.11286936453092813,Q1,14.9332905,1.4890208,1.333333333,G0,arrested,2
1223,0.08806339308649032,Q1,11.809243,0.9024328,5.066666667,S,cycling,2
1224,0.04533678573019229,Q1,12.769281,0.8162867,3.733333333,G1,cycling,2
1225,0.143525689770788,Q3,11.190364,0.52078813,6.933333332999999,S,cycling,2
1226,0.13740385015642198,Q3,11.8703985,1.1170286,15.46666667,G2,cycling,2
1227,0.1370919888256573,Q3,11.089026,1.034401,6.933333332999999,S,cycling,2
1228,0.1820080973294055,Q6,10.743986,2.7347755,18.93333333,G2,cycling,2
1229,0.09224090501432697,Q1,13.959825,1.8068438,3.733333333,G1,nan,2
1230,0.1715682384760325,Q5,10.813624,4.14719,2.133333333,G1,cycling,2
1231,0.08126694735949587,Q1,13.809435,0.60580194,1.8666666669999998,G1,cycling,2
1232,0.12880654625055948,Q2,13.159319,3.086286,9.066666667,S,cycling,2
1233,0.19081536813192027,Q6,10.557336,1.8312614,17.6,G2,cycling,2
1234,0.0857799230201167,Q1,13.451776,0.8630684,5.066666667,S,cycling,2
1235,0.17191341041256447,Q5,11.373359,1.7931736,3.2,G1,cycling,2
1236,0.14470853938511308,Q3,13.3437605,1.5721108,18.4,G2,cycling,2
1237,0.1113659272687721,Q1,14.354113,2.86868,1.066666667,G1,cycling,2
1238,0.08067162751507224,Q1,15.253473,2.514613,0.8,G0,arrested,2
1239,0.10257131341832271,Q1,12.739915,1.8847219,2.666666667,G1,cycling,2
1240,0.19691377059833357,Q7,11.443225,4.39897,9.866666667,S,cycling,2
1241,0.12931619646674106,Q2,12.948506,2.8539693,11.2,S,cycling,2
1242,0.08527454296655408,Q1,13.760765,1.6306,3.4666666669999997,G0,arrested,2
1243,0.1205557484867661,Q2,15.068526,2.7442873,5.8666666670000005,S,cycling,2
1244,0.08877011073863979,Q1,14.394907,0.95001185,2.666666667,G0,arrested,2
1245,0.1284017828976374,Q2,11.57374,1.0101253,5.8666666670000005,G1,cycling,2
1246,0.14336139370801146,Q3,12.84642,3.5506592,10.93333333,S,cycling,2
1247,0.08172534606589857,Q1,14.453403,1.5257568,5.066666667,G1,cycling,2
1248,0.09487162121868349,Q1,12.168324,1.5881972,4.0,G0,arrested,2
1249,0.0840717993168584,Q1,14.707212,1.107255,1.8666666669999998,G1,cycling,2
1250,0.09474970403122243,Q1,13.878755,0.9431655,3.733333333,G1,cycling,2
1251,0.11690929538216374,Q1,14.8665285,1.2849662,5.066666667,G1,cycling,2
1252,0.08849682496655174,Q1,11.99802,1.2446556,5.333333333,G0,arrested,2
1253,0.12225302260157783,Q2,12.807476,3.0803363,10.66666667,S,cycling,2
1254,0.12026569898178054,Q2,13.84678,2.9593158,2.933333333,G1,cycling,2
1255,0.15509280947578505,Q4,14.166917,2.7978072,12.53333333,S,cycling,2
1256,0.15919338704751546,Q4,10.060029,4.3625455,4.533333333,S,cycling,2
1257,0.15595875833299455,Q4,12.674463,2.9896317,8.0,S,cycling,2
1258,0.29647889235903707,Q8,13.038296,1.4647622,1.066666667,G1,nan,2
1259,0.08167858636890674,Q1,14.56661,1.1868043,4.0,G1,cycling,2
1260,0.1404248057702838,Q3,12.368337,3.1907687,10.13333333,S,cycling,2
1261,0.08847997112266086,Q1,13.8558035,2.6035955,1.6,G1,cycling,2
1262,0.1185080136796456,Q2,12.280883,1.0417161,4.0,G1,cycling,2
1263,0.1193783187391296,Q2,13.795456,1.7624031,3.4666666669999997,G1,cycling,2
1264,0.11760761160349507,Q1,14.824287,3.2260356,14.13333333,G2,cycling,2
1265,0.11433143557043707,Q1,12.290736,3.865248,4.533333333,G1,cycling,2
1266,0.09324215759034005,Q1,14.653516,1.2265542,2.133333333,G1,cycling,2
1267,0.12601572608124753,Q2,12.196969,3.9149883,5.066666667,S,cycling,2
1268,0.09098030395451126,Q1,13.848422,0.8535465,4.0,G1,cycling,2
1269,0.11199662952426061,Q1,14.743414,2.0114317,2.666666667,G1,nan,2
1270,0.11575267926563029,Q1,14.382036,1.5129188,3.733333333,G1,cycling,2
1271,0.1278394726534502,Q2,14.242926,1.3085319,0.8,G0,arrested,2
1272,0.11496786250430571,Q1,14.098712,1.5946364,2.933333333,G0,arrested,2
1273,0.11904273764652949,Q2,12.985122,3.2647314,8.0,S,cycling,2
1274,0.1251074796217855,Q2,13.697863,2.1384072,12.8,S,cycling,2
1275,0.13689805333023414,Q3,12.111345,2.3393395,2.666666667,G1,cycling,2
1276,0.15045487669480462,Q4,10.401886,0.98932153,5.066666667,S,cycling,2
1277,0.16794683801433077,Q5,12.046747,2.9284377,14.93333333,S,cycling,2
1278,0.12763829550248904,Q2,11.228622,3.8241067,1.066666667,G1,cycling,2
1279,0.08567256146137367,Q1,15.138512,2.1618845,1.333333333,G0,arrested,2
1280,0.11275356294301987,Q1,14.070089,4.0414805,4.533333333,S,cycling,2
1281,0.16763017005022207,Q5,11.551557,2.435695,17.33333333,G2,cycling,2
1282,0.1678384708369847,Q5,10.784761,3.2635293,5.066666667,G1,cycling,2
1283,0.15813960837345128,Q4,12.9741335,4.221419,8.8,S,cycling,2
1284,0.12267418179507666,Q2,12.677676,1.1415737,2.933333333,G1,cycling,2
1285,0.11532518094803071,Q1,14.549139,3.2799606,1.333333333,G0,arrested,2
1286,0.1417315690187623,Q3,13.628209,2.0639322,9.066666667,S,cycling,2
1287,0.11409735652405135,Q1,14.8875065,2.1695893,3.733333333,G1,cycling,2
1288,0.09461153074315379,Q1,12.775654,0.5384587,1.6,G1,nan,2
1289,0.13957220105560936,Q3,13.622275,1.5653796,0.0,G1,cycling,2
1290,0.11786880162955228,Q1,13.382052,2.7828972,9.866666667,S,cycling,2
1291,0.1497555798793612,Q3,12.664501,2.319415,13.06666667,G2,cycling,2
1292,0.11416569772522463,Q1,14.010234,1.6647165,6.1333333329999995,G1,cycling,2
1293,0.45440963721566846,Q8,8.509941,3.9552422,1.066666667,G0,arrested,2
1294,0.16861658168978588,Q5,13.192669,1.4347713,0.0,G1,cycling,2
1295,0.1312344049647939,Q2,11.802693,3.5823736,1.6,G1,cycling,2
1296,0.22851839673338872,Q8,10.101657,2.566687,12.0,G2,cycling,2
1297,0.12246542574677423,Q2,14.328965,1.8718566,3.4666666669999997,G1,cycling,2
1298,0.15508134875772064,Q4,12.099932,1.1634562,12.0,G2,cycling,2
1299,0.08650692442575802,Q1,14.985028,2.2230253,2.666666667,G1,cycling,2
1300,0.18426765823028038,Q6,10.799291,1.21584,10.66666667,S,cycling,2
1301,0.18917985907846566,Q6,11.2910795,3.8140974,18.13333333,G0,arrested,2
1302,0.12269127744255867,Q2,13.5751095,2.1568034,12.26666667,S,cycling,2
1303,0.2839418211816496,Q8,9.680963,1.8392378,14.4,G2,cycling,2
1304,0.13497707497684455,Q3,12.196077,0.87462187,7.733333332999999,G0,arrested,2
1305,0.13879928292786575,Q3,12.516205,2.9280539,16.26666667,S,cycling,2
1306,0.14896376356120056,Q3,11.70327,1.6188604,1.066666667,G0,arrested,2
1307,0.05045240133559564,Q1,13.552653,0.7311338,0.533333333,G1,cycling,2
1308,0.049802368135969825,Q1,14.112146,0.6847892,0.533333333,G1,cycling,2
