target_Tg,decoder,anchor_idx,acid_decoded,epoxide_decoded,acid_canonical,epoxide_canonical,valid,novel_pair,novel_monomer,pred_tg
350.0,sample,180,O=C(O)CCC(NC(=O)C(=O)Nc1cccc(COCC(=O)O)c1)C(=O)O,O=C(CN1C(=O)C1CCN(C(=O)c3cccc(OCC4CO4)cc32)CCCC1,O=C(O)CCC(NC(=O)C(=O)Nc1cccc(COCC(=O)O)c1)C(=O)O,,False,False,False,349.9998779296875
350.0,greedy,181,COc1cc(COCC(=O)O)ccc1NC(=O)CCCOCC(=O)O,O=C(CCN1CCC(Cc2ccccc2)CC1)N(CC1CO1)CC1CO1,COc1cc(COCC(=O)O)ccc1NC(=O)CCCOCC(=O)O,O=C(CCN1CCC(Cc2ccccc2)CC1)N(CC1CO1)CC1CO1,True,True,True,350.0000305175781
350.0,sample,181,COc1cc(CNC(C)C)cc(CCOCC(=O)O)c1COCC(=O)O,CN(Cc1ccc2ccccc2OCC2CO2)CCN2CCC(CC(=O)O)CC1,COc1cc(CNC(C)C)cc(CCOCC(=O)O)c1COCC(=O)O,,False,False,False,350.0000305175781
350.0,greedy,182,O=C(O)CCCCCC(=O)O,CC(C)(C)Oc1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,O=C(O)CCCCCC(=O)O,CC(C)(C)Oc1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,True,True,True,350.0002136230469
350.0,sample,182,O=C(O)CCC(CCC(=O)O)CCC(=O)O,CC(C)(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,O=C(O)CCC(CCC(=O)O)CCC(=O)O,,False,False,False,350.0002136230469
350.0,greedy,183,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCN(C(=O)CCCC2=O)cc1NC(=O)CCC1,CN(CC1CC1)c1cccc(CNC(=O)C2CC2)c1)N(CC1CO1)CC1CO1,,,False,False,False,350.0000915527344
350.0,sample,183,O=C(O)CCN(CCC(=O)O)C(=O)CN1CCN(C(=O)CCC(=O)N2CCC(CCC(=O)O)CC1)N1CCCCC,CN(Cc1ccc(OCC2CO2)cc1)N(CC1CO1)CC1CCCC1,,CN(Cc1ccc(OCC2CO2)cc1)N(CC1CCCC1)CC1CO1,False,False,False,350.0000915527344
350.0,greedy,184,Cc1ccc(CN(CCC(=O)O)C(=O)NCCc2ccc(OCC3CO3)cc2)cc1,Cc1ccc(OCC2CO2)c(C(=O)c2ccccc2c1OCC1CO1)c1ccc(OCc2ccccc2)cc1OCC1CO1,Cc1ccc(CN(CCC(=O)O)C(=O)NCCc2ccc(OCC3CO3)cc2)cc1,CC1=C(OCC2CO2)c2ccccc2C(=O)C(c2ccc(OCc3ccccc3)cc2OCC2CO2)=C(OCC2CO2)C=C1,True,True,True,349.9996643066406
350.0,sample,184,Cc1cccc(CN(CCC(=O)O)C(=O)Cn2cccc2)cc1OCCC(=O)O,Cc1cccc(OCc2ccc(OCC3CO3)cn2)c1OCC1CO1,,Cc1cccc(OCc2ccc(OCC3CO3)cn2)c1OCC1CO1,False,False,False,349.9996643066406
350.0,greedy,185,O=C(O)COCc1ccc(C(=O)NCc2ccccc2)ccc1C(=O)O,COc1ccc(CN2CCN(C(=O)c3ccc(OCC4CO4)cc3c2OCC2CO2)CC1,,,False,False,False,349.9997863769531
350.0,sample,185,O=C(O)COCc1ccc(C(=O)Nc2ccccc2C2=O)ccc1C(=O)NCCOc1ccccc1,Cc1ccc(C2CC2)c(OCC2CO2)c1c(c1)CCN(C(=O)c1cccc(OCC3CO3)c12,,,False,False,False,349.9997863769531
350.0,greedy,186,Cc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(C)c(N2CCN(CC3CO3)CC2)c1NC(=O)Nc1ccc(C)c(C)c1,Cc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(NC(=O)Nc2c(C)ccc(C)c2N2CCN(CC3CO3)CC2)cc1C,True,True,True,349.9999084472656
350.0,sample,186,CCN(Cc1ccc(Cn2cc(C(=O)O)nc2)cc1C(=O)O,Cc1ccc(CN2C(=O)c3ccc(NC(=O)N(CC3CO3)CC3CO3)cc2)CC1,,,False,False,False,349.9999084472656
350.0,greedy,187,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2CCCC2)cc1,COc1cc(CCC(=O)NCCc2ccc(OCC3CO3)cc2OCC2CO2)ccc1OC,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2CCCC2)cc1,COc1ccc(CCC(=O)NCCc2ccc(OCC3CO3)cc2OCC2CO2)cc1OC,True,True,True,349.9998474121094
350.0,sample,187,O=C(O)CCOc1ccccc1C(=O)NCC1=Cc1ccc(C(=O)O)cc1,COc1cc(CCC(=O)NCCc2ccc(OCC3CO3)cc2OCC2CO2)cccc1OC,,,False,False,False,349.9998474121094
350.0,greedy,188,CN(CCC(=O)O)C(=O)Cc1ccc(CCC(=O)O)cc1,Cc1ccc(C(=O)N(Cc2ccccc2)ccc1OCC1CO1)C(=O)c1ccc(OCC2CO2)cc1,CN(CCC(=O)O)C(=O)Cc1ccc(CCC(=O)O)cc1,,False,False,False,349.99920654296875
350.0,sample,188,CN(CCc1ccccc1)C(=O)C=CCc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c2n,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,,,False,False,False,349.99920654296875
350.0,greedy,189,O=C(O)COCc1ccc(C(=O)N2CCC(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,O=C(CCN1CCC(CCCc2ccccc2)CC1)N(CC1CO1)CC1CO1,,O=C(CCN1CCC(CCCc2ccccc2)CC1)N(CC1CO1)CC1CO1,False,False,False,349.9998474121094
350.0,sample,189,O=C(O)CCOc1cc(CN2CCCC(C(=O)O)CCCCC2)ccc1CN1CCOCC1,O=C1CCC(Cc2ccc(OCC3CO3)cc2)CC1)Nc1ccc(OCC2CO2)cc1,O=C(O)CCOc1cc(CN2CCCCCC(C(=O)O)CCC2)ccc1CN1CCOCC1,,False,False,False,349.9998474121094
350.0,greedy,190,O=C(O)COCCCCCCNC(=O)CN(CCOCC(=O)O)CC1,Cc1ccc(C(=O)NCCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,,,False,False,False,350.0000915527344
350.0,sample,190,O=C(O)COCCCNC(=O)C(CCCC(=O)O)CCCOCC1CC1,Cc1ccc(CCNC(=O)c2ccc(OCC3CO3)cc2)ccc1OCC1CO1,O=C(O)CCCC(CCCOCC1CC1)C(=O)NCCCOCC(=O)O,,False,False,False,350.0000915527344
350.0,greedy,191,O=C(O)CCN(CCC(=O)O)C(=O)CCC1CC1,CC(C)c1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,O=C(O)CCN(CCC(=O)O)C(=O)CCC1CC1,CC(C)c1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,True,True,True,349.9999084472656
350.0,sample,191,O=C(O)CCC(CCC(=O)O)C(=O)NCC1CCCC1,CC(C)Oc1ccc(CCNC(=O)c2cc(O)cccc2OCC2CO2)c(OCC2CO2)c1,O=C(O)CCC(CCC(=O)O)C(=O)NCC1CCCC1,,False,False,False,349.9999084472656
350.0,greedy,192,O=C(O)CCCCOc1ccc(CNC(CCCOCC(=O)O)c(=O)n1CCC(=O)O,O=C(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,,O=C(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,False,False,False,350.0000305175781
350.0,sample,192,O=C(O)CCOCCN(CCCOCC(=O)O)CCOCc1ncnc(COCC(=O)O)c1,O=C(c1cccc(OCC2CO2)c1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,O=C(O)CCOCCN(CCCOCC(=O)O)CCOCc1cc(COCC(=O)O)ncn1,,False,False,False,350.0000305175781
350.0,greedy,193,O=C(O)CCCCCCCC(=O)N1CCC(NC(=O)CCCC(=O)O)CC1,CCN(CC1CC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)N1CCCCC1,O=C(O)CCCCCCCC(=O)N1CCC(NC(=O)CCCC(=O)O)CC1,CCN(CC1CC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)N1CCCCC1,True,True,True,349.9996337890625
350.0,sample,193,O=C(O)CCNCCCNC(=O)C(=O)N1CCC(CCC(=O)O)CCC1,CCNC(=O)c1cnc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)C1CCCNC1,O=C(O)CCNCCCNC(=O)C(=O)N1CCCC(CCC(=O)O)CC1,CCNC(=O)c1cnc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)C1CCCNC1,True,True,True,349.9996337890625
350.0,greedy,194,COc1cc(COCC(=O)O)c(OC)c(OC)c(OC)c1OCCC(=O)NCc1ccc(C)cc1OC,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C)cc2)ccc1OCC1CO1)C(C)CC1CO1,,,False,False,False,350.0010681152344
350.0,sample,194,COc1cc(COCC(=O)Nc2cc(COC)c(OC)c2)cc(OC)c(OC)c1OCC(=O)OCCCOCC(=O)O,CC(=O)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3OCC3CO3)cccc2OCC2CO2)c1,,,False,False,False,350.0010681152344
350.0,greedy,195,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccccc1,CC(C)CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1OCC1CO1,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccccc1,,False,False,False,350.00018310546875
350.0,sample,195,O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)Cc1cccc2cccnc1OC1=O,CC(C)(C)OC(=O)CCCc1ccc(OCC2CO2)c(CNC(=O)CCc2ccc(OCC3CO3)cc2)c1,,CC(C)(C)OC(=O)CCCc1ccc(OCC2CO2)c(CNC(=O)CCc2ccc(OCC3CO3)cc2)c1,False,False,False,350.00018310546875
350.0,greedy,196,Cc1ccccc1CN(CC(=O)N(CCC(=O)O)CCC(=O)O,O=C(Nc1ccc2ccccc2c1OCC1CO1)NCc1ccc(OCc2cccn2)cc1)c1cccc2ccccc12,,,False,False,False,350.0002746582031
350.0,sample,196,Cc1ccc(CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)o1,Oc1nc(CN2CCN(Cc3cccnc3n2)ccn1)c1ccc(OCC2CO2)cc1,Cc1ccc(CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)o1,,False,False,False,350.0002746582031
350.0,greedy,197,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,CCCCOc1ccc(CCNC(=O)CCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,,False,False,False,350.0003967285156
350.0,sample,197,CC(C)c1noc(C(=O)Nc2cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c2)n1,CCc1ccc(CCNC(C)CC(=O)c2ccc(OCC3CO3)c(OCC3CO3)c2)c1,CC(C)c1noc(C(=O)Nc2cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c2)n1,,False,False,False,350.0003967285156
350.0,greedy,198,CC1CCN(C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,CCOc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1C,CC1CCN(C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,CCOc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1C,True,True,True,349.9996337890625
350.0,sample,198,CCN(CC(=O)N1CCN(C(=O)N(CCC(=O)O)CCC(=O)O)o1,Cc1cc(OCC2CO2)cc(C)cc1CC(=O)NCc1cc(OCC2CO2)ccc1OC,,,False,False,False,349.9996337890625
350.0,greedy,199,CCCCOc1cccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CN(C)C(=O)COC(=O)c1ccc(OCC2CO2)cc1)NCCc1ccc(OCC2CO2)cc1,CCCCOc1cccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)c1,,False,False,False,350.0002746582031
350.0,sample,199,CCCCOc1ccccc1NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O,CN(C)C(=O)CNC(=O)c1cccc(OCC2CO2)c1)NCCNC(=O)c1ccc(OCC2CO2)cc1,CCCCOc1ccccc1NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O,,False,False,False,350.0002746582031
400.0,greedy,0,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)NC1CCCCC1,Cc1ccc(NC(=O)c2ccc3ccccc3c2c1OCC1CO1)C1CCN(Cc2ccc(OCC3CO3)cc2)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)NC1CCCCC1,,False,False,False,400.0000915527344
400.0,sample,0,O=C(C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)C1CC1,Cc1ccc(NC(=O)c2ccc3ccc(OCC4CO4)ccc3C2)ccc1OCC1CO1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C(=O)C(=O)C1CC1,,False,False,False,400.0000915527344
400.0,greedy,1,O=C(O)COCCN(CCOCC(=O)O)C(=O)Nc1ccc(N2CCN(C(=O)Nc3ccc(COCC(=O)O)cc3)CC,COc1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc(OCC2CO2)c1,,,False,False,False,400.00018310546875
400.0,sample,1,CN1CCN(C(=O)C(=O)Nc2ccc(C(=O)N2CCC(N3CCCCC3)cccc21)COCCCN2CCC(CCC(=O),Cc1cc(C=NC(=O)c2ccc(OC3CC3)cc2)cc(OCC2CO2)c1OCC1CO1,,Cc1cc(C=NC(=O)c2ccc(OC3CC3)cc2)cc(OCC2CO2)c1OCC1CO1,False,False,False,400.00018310546875
400.0,greedy,2,CCCOc1ccc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCCCCCC(=O),O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)Nc1ccc(C(=O)NCC2CO2)cc1,,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,False,False,False,400.00030517578125
400.0,sample,2,CC(=O)Nc1ccc(NC(=O)C(=O)NCCCC2(C)CCC(=O)O)cc(NC(=O)CCC2CCOCC(=O)O)c1,O=C(NCCc1ccc(O)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)nc1,,O=C(NCCc1ccc(O)cc1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)nc1,False,False,False,400.00030517578125
400.0,greedy,3,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2ccccc2)nn1,CN(C(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2ccccc2)nn1,CN(C(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,True,True,True,400.0003967285156
400.0,sample,3,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)NCc2ccc(OCC(=O)N(CC3CO3)CC3CO3)cc2)cc1,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2)cc1,N#Cc1ccc(C(=O)NCc2ccc(OCC(=O)N(CC3CO3)CC3CO3)cc2)cc1,True,True,True,400.0003967285156
400.0,greedy,4,O=C(O)COCc1ccc(NC(=O)c2cccc(COCC(=O)O)cc2)cc1C(=O)Nc1cccc(COCC2CC2)c1,Cc1ccc(C(=O)Nc2ccc(C)c(OCC3CO3)c2)c(OCC2CO2)c1,,Cc1ccc(C(=O)Nc2ccc(C)c(OCC3CO3)c2)c(OCC2CO2)c1,False,False,False,399.9998474121094
400.0,sample,4,O=C(O)COc1ccc(C(=O)Nc2ccc(COCC(=O)O)cc2)ccc1C(=O)Nc1cccc(COCC2CC2)c1,Cc1cc(CN(C)c2cccc(OCC3CO3)cc2)cc1C(=O)NCc1ccc(OCC2CO2)cc1,,,False,False,False,399.9998474121094
400.0,greedy,5,COc1cc(C)ccc1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1OC,CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1OCC1CO1,COc1cc(C)ccc1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1OC,CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)C=C1OCC1CO1,True,True,True,399.99993896484375
400.0,sample,5,COC(=O)c1ccc(NC(=O)N(CCC(=O)O)CCC(=O)NCCc2ccccc2)c(OC)c1OC,CCN1CCN(c2ccc(C(=O)N(CC3CO3)c2)CC2)cccc1OCC1CO1,COC(=O)c1ccc(NC(=O)N(CCC(=O)O)CCC(=O)NCCc2ccccc2)c(OC)c1OC,,False,False,False,399.99993896484375
400.0,greedy,6,O=C(O)c1ccc(NC(=O)c2ccc(C(=O)O)cc2)ccc1O,O=C(CCCC1=O)Nc1ccc(OCC2CO2)cc1OCC1CO1)N1CCN(C(=O)c2ccccc2OCC2CO2)CC1,,,False,False,False,400.0005798339844
400.0,sample,6,O=C(O)c1ccc(NC(=O)c2ccc(NC(=O)c3ccc(O)cc2)cc(OCCO2)c1,O=C(CN1CCOc2ccccc2OCC1CO1)C(=O)N1CCN(C(=O)c2ccc3c(OCC4CO4)c=O)c2)CC1,,,False,False,False,400.0005798339844
400.0,greedy,7,Cc2cc(OCC(=O)O)cc(C(=O)O)c2)c1,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)cc1OCC1CO1,,COc1ccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)cc1OCC1CO1,False,False,False,400.0000915527344
400.0,sample,7,CC(=O)O)cc1OCC(=O)O,COc1ccc(C(=O)N2CCC(C(=O)Nc3ccc(OCC3CO3)c(OCC3CO3)c2)ccn1,,,False,False,False,400.0000915527344
400.0,greedy,8,Cn1c(=O)n(CCC(=O)O)c(NC(=O)c2ccc(NC(=O)N(CC3CO3)CC3CO3)cc2)c1,COc1cc(CNC(=O)CCc2ccc(OCC3CO3)c(OC)c2)ccc1OCC1CO1,Cn1cc(NC(=O)c2ccc(NC(=O)N(CC3CO3)CC3CO3)cc2)n(CCC(=O)O)c1=O,COc1cc(CCC(=O)NCc2ccc(OCC3CO3)c(OC)c2)ccc1OCC1CO1,True,True,True,400.00018310546875
400.0,sample,8,Cn1c(=O)nn2Cc3ccc(N3CCC(C(=O)O)C(=O)N3CCCC3)nn2)nc1,COc1ccc(CCN=Cc2cc(OC)c(OCC3CO3)cc2OCC2CO2)cc1C,,COc1ccc(CCN=Cc2cc(OC)c(OCC3CO3)cc2OCC2CO2)cc1C,False,False,False,400.00018310546875
400.0,greedy,9,O=C(O)c1ccc(C(=O)N2CCC(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,O=C(c1cccc(OCC2CO2)c1)c1ccc(OCC2CO2)cc1OCC1CO1)c1ccc2ccccc2c1OCC1CO1,O=C(O)C1=CC=C(C(=O)N2C=CC(C(=O)N(CC3CO3)CC3CO3)CC2)CC1,,False,False,False,400.0003967285156
400.0,sample,9,O=C(O)c1ccc(NC(=O)C=CC2)c(C(=O)N2CCC(NC(=O)c3ccccc3OCC3CO3)cc12,O=C(c1ccc2ccccc2cc1OCC1CO1)c1ccc(OCC2CO2)cc1OC1=O1,,,False,False,False,400.0003967285156
400.0,greedy,10,O=C(O)COCC(COCC(=O)O)C(=O)Nc1cccc(COCC(=O)O)c1,CC(=O)Nc1ccc(C(=O)NCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,O=C(O)COCc1cccc(NC(=O)C(COCC(=O)O)COCC(=O)O)c1,,False,False,False,399.9997863769531
400.0,sample,10,O=C(O)COCC(COCC(=O)O)C(=O)c1ccc(CNc2ccccc3Cc2ccccc2)cc1,CN(C)Cc1ccc(OCC2CO2)c(NC(=O)c2cccc(OCC3CO3)c2)c1,,CN(C)Cc1ccc(OCC2CO2)c(NC(=O)c2cccc(OCC3CO3)c2)c1,False,False,False,399.9997863769531
400.0,greedy,11,CCOc1cc(C)cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1C,CC(C)N(Cc1ccccc1)C(=O)N(CC1CO1)CC1CO1,CCOc1cc(C)cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1C,CC(C)N(Cc1ccccc1)C(=O)N(CC1CO1)CC1CO1,True,True,True,400.0000305175781
400.0,sample,11,CCOc1cc(C=CC(=O)Oc3ccc(NC(=O)CCC(=O)O)c(C(=O)O)c(CCC(=O)O)cc2C,CCCN(Cc1ccc(C(=O)N(C)C(=O)c3cccc(OCC4CO4)c3)cccc3CC2CO2)c1,,,False,False,False,400.0000305175781
400.0,greedy,12,CCCC(C)(C)C(=O)N(CCC(=O)O)CC(=O)O,CN1CCN(c2ccccc2N)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N1CCN(C(=O)c2cccc,CCCC(C)(C)C(=O)N(CCC(=O)O)CC(=O)O,,False,False,False,399.9998779296875
400.0,sample,12,CCN(CCC(=O)O)C(=O)CCCCC(=O)O)c1,CN1CCN(c2ccc(NC(=O)N3CC3)cccc2OCC2CO2)c1OCC1CO1)N1CCN(Cc2ccc(NC(=O)c3,,,False,False,False,399.9998779296875
400.0,greedy,13,CCCCCNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(NC(=O)N(CC3CO3)CC3CO3)cc2)CC2)c1,CCCCCNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,399.99969482421875
400.0,sample,13,CCC(C)CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1cc(OCC2CO2)c(NC(=O)N2CCN(C(=O)c3ccc(OCC4CO4)cc3CC2CO2)cc1C,CCC(C)CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,,False,False,False,399.99969482421875
400.0,greedy,14,CC(C)(CC(=O)O)C(=O)Nc1cccc(C(=O)O)c1,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)cc3c2OCC2CO2)CC1,CC(C)(CC(=O)O)C(=O)Nc1cccc(C(=O)O)c1,,False,False,False,399.999755859375
400.0,sample,14,CC(C)(C)c1ccccc1CC(=O)O,Cc1ccc(NC(=O)C2CCN(c3cccc(OCC4CO4)c3OCC3CO3)CC2)cc1C,CC(C)(C)c1ccccc1CC(=O)O,Cc1ccc(NC(=O)C2CCN(c3cccc(OCC4CO4)c3OCC3CO3)CC2)cc1C,True,True,True,399.999755859375
400.0,greedy,15,Cn1cccc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,Cn1cccc1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,True,True,True,399.9996032714844
400.0,sample,15,N=C(C(=O)O)C(=O)c1c(Cc2cccc(C(=O)O)c2)ccc1C=Nc1ccccc1,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,,CC(C)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,False,False,False,399.9996032714844
400.0,greedy,16,CC(C)(C)CN(CCC(=O)O)C(=O)COC(=O)Cc1ccccc1,Cc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,CC(C)(C)CN(CCC(=O)O)C(=O)COC(=O)Cc1ccccc1,,False,False,False,399.9997253417969
400.0,sample,16,CC(C)(C)Oc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cn1,Cc1ccc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)ccc1C,CC(C)(C)Oc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cn1,,False,False,False,399.9997253417969
400.0,greedy,17,Cc1ccc(C)c(CN(CCC(=O)O)CCC(=O)O)c1C,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(C(=O)O)cc1,Cc1ccc(C)c(CN(CCC(=O)O)CCC(=O)O)c1C,O=C(O)c1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,True,True,True,400.0000915527344
400.0,sample,17,COc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1C,O=C(C(C)Oc1cc(C(=O)O)ccn1)c1ccc(NC(=O)c2cccc(OCC3CO3)c2)cc1,COc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1C,CC(Oc1cc(C(=O)O)ccn1)C(=O)c1ccc(NC(=O)c2cccc(OCC3CO3)c2)cc1,True,True,True,400.0000915527344
400.0,greedy,18,CC(C)Oc1ccc(NC(=O)Nc2ccc(C(=O)Nc3ccc(COCC(=O)O)cc2)ccc1C(=O)Nc1ccc(CO,O=C(CCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C(=O)O)cc1,,O=C(CCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C(=O)O)cc1,False,False,False,399.9998474121094
400.0,sample,18,CC(=O)Nc1cc(C=Cc2ccccc2)c(COCC(=O)Nc2ccc(C(=O)Nc3ccc(COCC(=O)O)cc2)cc,O=C(Nc1ccc2ccc(OC(=O)c3ccc(OCC4CO4)cc3cc2)cccc1OCC1CO1,,,False,False,False,399.9998474121094
400.0,greedy,19,COc1cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)ccc1OCCC(=O)O,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C)c(OCC3CO3)c2)ccc1C(=O)Nc1ccc(C)c(OCC,COc1cc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)ccc1OCCC(=O)O,,False,False,False,400.0002746582031
400.0,sample,19,CCOc1c(C(=O)O)cccc1NC(=O)C(=O)OCC(=O)N(C)CC(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C)c(C)c(c2)c(OCC2CO2)cc1OCC1CO1,CCOc1c(NC(=O)C(=O)OCC(=O)N(C)CC(=O)O)cccc1C(=O)O,,False,False,False,400.0002746582031
400.0,greedy,20,Cc1cc(C)c(C)c(C)c1C(=O)N(CCCOCC(=O)O)CCOCC(=O)O,CC(C)COc1ccc(NC(=O)c2ccccc2)ccc1NC(=O)c1ccc(OCC2CO2)c(OCC2CO2)c1,Cc1cc(C)c(C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)c(C)c1C,,False,False,False,400.0002746582031
