,phase,annotated_age,state,batch,pseudotime_dynamic
2671,G1,0.8,cycling,2,0.03238244616256458
2672,S,14.13333333,cycling,2,0.19841490520514457
2673,G1,3.4666666669999997,cycling,2,0.1354242677485845
2674,G0,3.4666666669999997,arrested,2,0.06425961411668862
2675,G1,4.8,cycling,2,0.12363811051928701
2676,S,11.46666667,cycling,2,0.29786107699823994
2677,G1,3.733333333,cycling,2,0.08631141055538971
2678,S,12.26666667,cycling,2,0.23955680424630962
2679,G0,5.066666667,arrested,2,0.12082147048413466
2680,G1,2.666666667,cycling,2,0.09908812436236586
2681,G1,0.8,unassigned,2,0.0863877350407526
2682,G0,1.333333333,arrested,2,0.12208901112794217
2683,G0,1.333333333,arrested,2,0.0572313207695455
2684,G0,6.1333333329999995,arrested,2,0.10358046991365173
2685,G1,4.266666667,cycling,2,0.08185337965558785
2686,S,6.4,cycling,2,0.3664098104442248
2687,S,11.46666667,cycling,2,0.2104120058149486
2688,G1,3.733333333,cycling,2,0.11353623892696317
2689,S,6.666666667,cycling,2,0.2129456007885009
2690,G0,19.73333333,arrested,2,0.17337722687303417
2691,G1,5.066666667,cycling,2,0.0678312894655118
2692,S,7.466666667,cycling,2,0.11073386928413899
2693,G1,5.333333333,cycling,2,0.11691062931872763
2694,G1,2.666666667,cycling,2,0.17339825844321013
2695,G0,5.066666667,arrested,2,0.09077293932455782
2696,G2,13.86666667,cycling,2,0.20667204797588754
2697,G1,2.933333333,cycling,2,0.09928118571074172
2698,G1,3.4666666669999997,cycling,2,0.10235227798570894
2699,G1,2.666666667,unassigned,2,0.08601195688168416
2700,G1,4.0,cycling,2,0.12672989285196815
2701,G2,12.0,cycling,2,0.42403054006233337
2702,G0,2.4,arrested,2,0.14739753927065025
2703,G2,12.8,cycling,2,0.45013557605153676
2704,S,7.733333332999999,cycling,2,0.21822190623579213
2705,S,11.2,cycling,2,0.24369381247733402
2706,S,6.933333332999999,cycling,2,0.17720411858942134
2707,G1,7.2,cycling,2,0.10343661238585125
2708,G2,12.8,cycling,2,0.39783488687730356
2709,G2,11.73333333,cycling,2,0.19505163569315687
2710,S,7.2,cycling,2,0.14301865739029296
2711,G0,4.266666667,arrested,2,0.09537713668208646
2712,G2,14.93333333,cycling,2,0.4141509913377894
2713,S,8.0,cycling,2,0.20491450478330672
2714,G1,4.0,cycling,2,0.11179346344722255
2715,G2,14.93333333,cycling,2,0.5983809055550883
2716,G1,1.066666667,unassigned,2,0.11293073672249458
2717,G1,5.333333333,cycling,2,0.09523052784762116
2718,G2,18.93333333,cycling,2,0.32208869171210536
2719,S,6.933333332999999,cycling,2,0.2230128154579733
2720,G1,5.6,cycling,2,0.08139508509140739
2721,S,7.733333332999999,cycling,2,0.28365727168587257
2722,S,11.73333333,cycling,2,0.1992624696019147
2723,G1,2.666666667,cycling,2,0.11389332725366828
2724,G1,3.733333333,cycling,2,0.07332790284320598
2725,S,6.1333333329999995,cycling,2,0.1989960849525312
2726,G1,7.466666667,cycling,2,0.09970065047710973
2727,G0,2.933333333,arrested,2,0.09349937904562645
2728,S,13.06666667,cycling,2,0.22587271235748765
2729,S,5.6,cycling,2,0.07662561468164886
2730,S,6.666666667,cycling,2,0.2153035134363649
2731,G1,2.4,cycling,2,0.06537070283450874
2732,G1,2.666666667,cycling,2,0.08359856300285985
2733,G1,4.533333333,cycling,2,0.10810082543309396
2734,S,5.8666666670000005,cycling,2,0.1907035408987711
2735,S,6.666666667,cycling,2,0.14512113800271917
2736,S,7.2,cycling,2,0.14470701957545554
2737,G1,1.066666667,cycling,2,0.05217230101074707
2738,G2,13.86666667,cycling,2,0.2638587571516988
2739,G1,4.533333333,cycling,2,0.12299442381774904
2740,S,9.6,cycling,2,0.2313841864955163
2741,G1,2.4,cycling,2,0.2710473753341992
2742,G0,4.0,arrested,2,0.08365865947719761
2743,S,7.733333332999999,cycling,2,0.20287525458701894
2744,G0,0.8,arrested,2,0.1215938009981536
2745,G1,0.0,cycling,2,0.15883654521160537
2746,S,10.93333333,cycling,2,0.2043690179324689
2747,G1,4.266666667,unassigned,2,0.09737160359415394
2748,S,6.1333333329999995,cycling,2,0.10518157504316562
2749,S,7.466666667,cycling,2,0.2381054147586589
2750,G1,4.533333333,unassigned,2,0.09444889406327849
2751,G1,0.0,cycling,2,0.3823677632639988
2752,G1,4.533333333,cycling,2,0.11079120548467844
2753,S,6.1333333329999995,cycling,2,0.15212937585826275
2754,G1,1.6,cycling,2,0.14123724497904244
2755,S,7.733333332999999,cycling,2,0.13808950713725043
2756,G0,2.666666667,arrested,2,0.09629364810383557
2757,G1,5.6,cycling,2,0.17855885488692247
2758,G1,2.666666667,cycling,2,0.10047751582400208
