UMAP1,UMAP2,annotated_age,state,phase,pseudotime
25.272465,17.176174,1.8666666669999998,arrested,G0,0.4307808
28.018322,18.478477,8.8,cycling,G2,0.6549458
26.426804,17.476528,16.53333333,cycling,G2,0.61295104
29.018553,16.275677,2.4,cycling,G1,0.76437086
30.868555,17.382435,6.1333333329999995,cycling,S,0.8064464
24.304144,17.189344,5.8666666670000005,cycling,S,0.44107425
30.773394,17.476175,0.0,arrested,G0,0.7339154
25.324623,15.686111,2.133333333,cycling,G1,0.5544728
30.661564,18.383293,0.533333333,cycling,G1,0.8221576
25.740997,17.205896,6.666666667,cycling,S,0.502269
25.71989,17.056421,3.4666666669999997,nan,G1,0.51845664
27.733343,21.87743,12.8,cycling,G2,0.56980556
23.562231,16.027828,5.8666666670000005,cycling,G1,0.5341206
23.570976,16.663748,5.066666667,cycling,G1,0.5132399
21.026783,16.654566,14.93333333,arrested,G0,0.704886
23.758955,16.493773,4.0,arrested,G0,0.54752266
27.547234,17.922403,8.266666667,cycling,S,0.5871537
28.886198,17.210526,0.533333333,arrested,G0,0.61904305
29.891972,17.22844,1.333333333,arrested,G0,0.6875968
23.654778,17.64362,9.6,cycling,S,0.47836077
24.724752,21.183609,0.0,cycling,G1,0.35202202
25.783682,22.184143,8.266666667,cycling,S,0.4142236
27.51739,18.087358,12.8,cycling,G2,0.6134454
24.426455,17.080605,2.4,cycling,G1,0.43941867
31.159237,18.01368,1.333333333,cycling,G1,0.91459316
26.02096,17.078442,0.533333333,arrested,G0,0.4846058
27.410969,16.727224,11.73333333,cycling,G2,0.63127553
27.485163,22.585283,0.0,cycling,G1,0.5299022
24.58987,22.311916,1.8666666669999998,arrested,G0,0.30652592
28.677166,20.383202,15.46666667,cycling,G2,0.7615657
23.656973,16.558228,8.0,nan,G1,0.5024662
27.64778,20.222408,20.53333333,cycling,G2,0.7196531
28.0991,18.050667,5.066666667,cycling,S,0.56413084
30.264816,19.043852,3.733333333,cycling,G1,0.81627333
25.467354,17.101137,10.4,cycling,S,0.61801076
24.817698,16.86179,4.533333333,nan,G1,0.4729549
29.635002,19.52261,2.933333333,cycling,G1,0.7303278
25.809885,16.593143,3.733333333,cycling,G1,0.62042314
24.57261,17.368277,1.333333333,cycling,G1,0.3922768
23.645178,16.28187,3.4666666669999997,arrested,G0,0.5213648
29.345968,17.130747,6.933333332999999,cycling,S,0.5937262
25.173868,16.940676,5.066666667,nan,S,0.5084336
23.745752,17.319698,4.533333333,nan,S,0.48191592
29.068697,19.964342,18.93333333,cycling,G2,0.700439
21.548868,16.438776,8.0,arrested,G0,0.6273618
24.790686,17.408924,6.666666667,cycling,S,0.44563147
28.903402,19.42671,13.86666667,cycling,S,0.59101456
25.771519,21.903303,6.933333332999999,cycling,S,0.3000677
25.779325,16.88738,0.533333333,nan,G1,0.47647032
25.832567,17.483345,8.266666667,cycling,S,0.49867976
28.447605,20.827335,14.4,cycling,G2,0.71930087
24.086372,18.761518,0.533333333,arrested,G0,0.34728923
29.195946,17.844904,1.066666667,cycling,G1,0.66106695
27.93346,16.157698,5.066666667,cycling,G1,0.6226553
26.662537,17.004013,1.8666666669999998,nan,G1,0.48988122
26.23078,16.886051,3.733333333,cycling,G1,0.5150659
26.314651,16.276575,1.6,arrested,G0,0.5369569
20.779604,16.814573,21.06666667,arrested,G0,0.7141701
30.765974,18.720543,4.533333333,cycling,S,0.91626376
27.053907,18.048187,7.2,cycling,S,0.5790704
22.119265,16.844471,3.733333333,arrested,G0,0.51858395
24.70376,17.784792,14.13333333,cycling,S,0.5147101
24.240456,17.199015,12.53333333,cycling,S,0.5310742
29.701895,20.065367,1.8666666669999998,cycling,G1,0.7247331
23.302765,16.169245,1.6,cycling,G1,0.5236817
25.891636,16.654854,4.266666667,cycling,G1,0.6032807
30.102417,19.390831,5.8666666670000005,cycling,S,0.76700944
29.661879,19.176233,1.6,cycling,G1,0.6727195
25.594387,17.099464,3.2,cycling,G1,0.49749136
25.950459,16.611776,6.1333333329999995,cycling,G1,0.60349464
29.5137,17.494152,4.0,cycling,G1,0.67520183
29.958546,18.631342,3.4666666669999997,cycling,G1,0.7799373
26.880568,17.631699,17.06666667,nan,S,0.6057705
30.177462,18.852459,4.266666667,cycling,G1,0.79804707
21.417967,19.049904,1.6,arrested,G0,0.42101127
29.79608,17.15274,2.4,arrested,G0,0.6069955
26.208635,16.987097,7.2,cycling,S,0.5538779
26.587677,16.788368,5.6,cycling,G1,0.57438385
27.258877,22.616835,5.8666666670000005,cycling,S,0.5137574
28.167154,20.966413,14.93333333,cycling,G2,0.7215057
24.156872,16.55341,4.0,cycling,G1,0.47818437
27.373178,16.218592,4.0,cycling,G1,0.56038404
28.149946,21.385878,19.46666667,cycling,G2,0.67394614
27.750883,17.08536,1.333333333,nan,G1,0.56240034
27.994131,18.611761,9.333333332999999,cycling,S,0.5819272
29.476805,19.30015,4.0,cycling,G1,0.62861884
26.581137,17.548803,1.8666666669999998,cycling,G1,0.4934124
21.473751,16.636608,19.2,arrested,G0,0.6138678
26.731297,16.420078,2.4,cycling,G1,0.54028076
29.583162,19.737093,3.4666666669999997,cycling,G1,0.60014206
23.565338,16.762127,4.0,cycling,G1,0.46167088
30.15103,18.37862,7.733333332999999,cycling,S,0.7744248
28.423601,18.66945,18.4,cycling,G2,0.6174486
24.815868,17.516773,5.6,cycling,S,0.5094177
27.25051,17.510979,10.4,cycling,S,0.6060923
27.637346,22.570698,9.333333332999999,cycling,S,0.55158836
30.038275,18.644869,1.333333333,arrested,G0,0.7923145
25.687786,16.835718,4.266666667,cycling,S,0.43128502
21.762617,17.151464,19.73333333,arrested,G0,0.4775177
24.63623,16.259445,3.733333333,nan,G1,0.5165299
23.62967,15.598317,4.266666667,arrested,G0,0.53639716
29.851763,18.243471,1.333333333,cycling,G1,0.7044526
29.378511,19.739935,1.8666666669999998,cycling,G1,0.5586139
25.94123,17.141575,1.8666666669999998,cycling,G1,0.46126163
25.998747,16.669792,3.4666666669999997,cycling,G1,0.5797968
29.580887,19.595926,1.066666667,cycling,G1,0.6345023
30.226917,19.753962,1.066666667,cycling,G1,0.8220244
29.341549,18.802862,6.1333333329999995,cycling,G1,0.6495014
21.295614,19.025888,4.0,cycling,G1,0.4396143
25.242085,17.162184,12.26666667,cycling,S,0.5149514
24.727709,15.716566,3.4666666669999997,cycling,G1,0.5111459
25.433285,17.42757,6.933333332999999,cycling,S,0.5240354
26.405739,16.88066,3.4666666669999997,arrested,G0,0.5308818
23.712868,16.922174,15.46666667,cycling,S,0.5113786
27.061052,16.675364,3.4666666669999997,arrested,G0,0.56734717
21.96799,16.807924,8.0,arrested,G0,0.55687994
29.411108,20.40889,5.8666666670000005,cycling,S,0.6875013
26.95222,16.130112,1.333333333,cycling,G1,0.51949036
30.003723,19.56075,0.26666666699999997,cycling,G1,0.7503231
25.98819,16.861383,5.6,cycling,G1,0.52431697
26.861542,22.569704,3.4666666669999997,cycling,G1,0.440949
26.526836,19.54051,16.8,cycling,G2,0.61466616
25.203451,17.437353,7.466666667,cycling,S,0.5358776
29.631945,18.040634,3.4666666669999997,cycling,G1,0.6660305
29.562908,19.645618,0.26666666699999997,cycling,G1,0.61775863
24.031342,17.149555,15.73333333,cycling,G2,0.5235623
25.412916,16.737617,2.933333333,cycling,G1,0.5396516
24.043472,16.298521,4.266666667,cycling,G1,0.5717478
23.871504,16.735725,6.666666667,cycling,S,0.53635985
28.749521,19.540592,21.86666667,cycling,G2,0.6556426
29.39065,17.171309,6.4,cycling,S,0.60083103
28.837238,18.769114,7.2,cycling,S,0.64954334
22.190266,16.8433,12.8,arrested,G0,0.49105605
23.71786,17.916498,7.733333332999999,cycling,S,0.4668945
29.621168,18.765219,3.2,cycling,G1,0.7072883
24.237358,18.00875,7.733333332999999,cycling,S,0.44335863
27.55051,16.371675,7.2,cycling,S,0.63301957
26.201529,18.412321,7.733333332999999,cycling,S,0.5480965
29.503723,19.135832,14.93333333,cycling,G2,0.7048814
27.316896,17.160145,1.066666667,cycling,G1,0.53858525
26.218605,16.70257,5.066666667,cycling,G1,0.60654926
26.4694,16.341726,1.8666666669999998,arrested,G0,0.55096334
29.520304,17.528748,0.26666666699999997,cycling,G1,0.652348
27.22557,16.951586,1.333333333,arrested,G0,0.57156754
24.152767,17.686132,7.733333332999999,cycling,S,0.4637451
30.15806,18.32721,3.4666666669999997,cycling,G1,0.7365853
26.61863,21.249496,6.666666667,cycling,S,0.43216422
21.563995,18.68604,8.266666667,cycling,G1,0.49636495
27.269848,17.531672,7.2,cycling,S,0.5906659
23.960707,18.987509,13.6,cycling,S,0.38257238
23.571075,15.883992,1.6,cycling,G1,0.61014766
26.07433,16.366236,3.2,arrested,G0,0.58976394
30.950731,18.155315,10.66666667,cycling,S,0.8613434
24.841667,15.885304,3.733333333,cycling,G1,0.52590936
30.043486,18.372103,3.2,cycling,G1,0.8135807
26.832825,16.493353,13.86666667,cycling,S,0.5613123
25.652351,17.697947,15.2,cycling,S,0.62228864
22.746008,16.73562,2.933333333,cycling,G1,0.5102993
24.648035,16.768337,8.266666667,cycling,S,0.54525685
29.770683,18.344275,1.8666666669999998,arrested,G0,0.7532622
28.496452,18.76675,11.2,cycling,G2,0.6337578
27.287745,16.967897,1.333333333,arrested,G0,0.57245886
27.0868,19.328485,12.0,cycling,G2,0.62006223
24.937426,16.767181,2.4,cycling,G1,0.49601382
25.757133,16.391148,2.133333333,arrested,G0,0.6371537
26.050905,15.957934,3.4666666669999997,arrested,G0,0.546519
24.190723,15.884952,3.733333333,cycling,G1,0.5328605
28.812277,18.718744,1.066666667,cycling,G1,0.60356253
26.193266,16.593681,2.133333333,arrested,G0,0.57359743
25.22067,16.453005,4.266666667,nan,G1,0.6486634
26.58409,18.683962,12.8,cycling,S,0.56177384
25.240013,22.499542,3.4666666669999997,cycling,G1,0.3355914
22.356222,16.277588,7.2,cycling,G1,0.52672523
28.59748,19.889654,5.8666666670000005,cycling,G1,0.6598196
27.138584,16.359364,5.8666666670000005,cycling,G1,0.5929629
24.221996,17.5753,12.53333333,cycling,S,0.50313383
26.75832,19.239748,13.86666667,cycling,G2,0.64954495
30.890293,19.138712,2.666666667,cycling,G1,0.9931669
27.816294,16.46963,3.2,nan,G1,0.6251793
23.784725,16.19992,5.066666667,nan,G1,0.557735
28.857393,18.378498,3.733333333,cycling,G1,0.6671635
24.291943,16.187912,2.4,arrested,G0,0.58278066
27.277946,16.757273,10.13333333,cycling,S,0.5881768
29.491583,18.196012,2.933333333,cycling,G1,0.6719173
26.204096,18.04716,4.0,cycling,G1,0.4354484
25.097187,18.630625,15.73333333,cycling,G2,0.48415062
25.887537,16.352095,0.26666666699999997,cycling,G1,0.48361796
27.112967,16.326488,3.733333333,cycling,G1,0.60754484
21.474464,17.732569,4.533333333,arrested,G0,0.4561722
29.749786,18.740711,2.666666667,cycling,G1,0.76781195
31.12458,17.864801,3.4666666669999997,cycling,G1,0.87122744
23.850048,17.10679,5.6,cycling,S,0.5256858
25.889084,15.961667,0.26666666699999997,cycling,G1,0.484394
28.855633,21.78318,17.33333333,cycling,G2,0.6625099
26.350454,17.667747,6.1333333329999995,cycling,S,0.56448376
26.630001,17.101986,4.8,cycling,G1,0.56780577
22.545044,17.682625,0.26666666699999997,nan,G1,0.4512085
24.875626,17.849548,13.6,cycling,S,0.53537214
26.029001,18.008385,5.8666666670000005,cycling,S,0.6323605
25.441603,17.720284,6.1333333329999995,cycling,S,0.5292932
25.939985,16.00492,0.8,cycling,G1,0.47996315
23.048162,16.941042,5.8666666670000005,nan,G1,0.4919035
26.434395,17.409496,6.666666667,cycling,G1,0.51392704
27.700825,16.405859,2.666666667,cycling,G1,0.62356025
27.151115,17.414276,2.4,cycling,G1,0.5300252
26.114809,19.623388,4.266666667,cycling,G1,0.39567927
23.909206,16.902803,6.666666667,cycling,S,0.5386768
23.773745,17.19445,12.26666667,cycling,S,0.56924075
22.665625,16.723162,0.8,cycling,G1,0.5131652
24.870733,16.900362,14.13333333,cycling,S,0.55778325
21.493032,18.978981,3.4666666669999997,cycling,G1,0.42534357
23.438469,15.924914,3.4666666669999997,arrested,G0,0.5295365
23.600554,16.117455,4.8,cycling,G1,0.60756683
28.602743,18.694355,11.46666667,cycling,S,0.67961353
22.92958,16.460148,3.733333333,cycling,G1,0.5333749
25.235916,18.063921,12.26666667,cycling,S,0.551358
21.372362,17.275198,5.066666667,arrested,G0,0.6029165
22.867065,16.544188,2.666666667,cycling,G1,0.47265625
22.659569,18.3083,0.8,nan,G1,0.40027934
27.56843,16.355915,1.333333333,arrested,G0,0.6108976
27.500498,17.14231,1.333333333,arrested,G0,0.57118475
23.085024,16.018616,6.1333333329999995,arrested,G0,0.5770456
24.614235,16.337727,4.266666667,cycling,G1,0.54267734
30.094046,19.4702,6.4,cycling,S,0.80460596
24.873207,17.545761,11.46666667,cycling,S,0.56354064
27.552492,16.613222,3.733333333,cycling,G1,0.576871
30.34223,19.401955,6.666666667,cycling,S,0.86345184
21.384003,16.600569,19.73333333,arrested,G0,0.61326236
23.99663,16.174063,5.066666667,cycling,G1,0.53560865
23.362085,16.963795,7.466666667,cycling,S,0.56700844
25.730923,16.64366,5.333333333,cycling,G1,0.5608631
25.976858,22.731241,2.666666667,cycling,G1,0.39205775
23.69335,16.521437,5.066666667,arrested,G0,0.57034755
24.502289,17.784964,13.86666667,cycling,G2,0.48646748
23.367435,16.073984,2.933333333,cycling,G1,0.53733194
23.744572,19.55387,3.4666666669999997,cycling,G1,0.27892596
23.39008,15.977898,2.666666667,nan,G1,0.5623284
25.29065,22.765717,4.0,cycling,G1,0.39244488
28.097486,21.04245,12.0,cycling,G2,0.6673038
28.499243,18.051977,2.4,arrested,G0,0.6236577
29.014929,20.24749,12.8,cycling,G2,0.7318076
24.897106,17.935545,7.733333332999999,cycling,S,0.5765139
25.054754,17.738995,11.2,cycling,S,0.53864133
24.720467,17.868568,6.933333332999999,cycling,S,0.48864612
23.488684,16.919737,7.2,cycling,G1,0.55281365
28.956972,19.24539,12.8,cycling,G2,0.6563562
24.7053,17.509417,11.73333333,cycling,G2,0.61183065
27.377342,16.350922,7.2,cycling,S,0.61539847
24.31738,15.971941,4.266666667,arrested,G0,0.56182694
28.008734,21.187578,14.93333333,cycling,G2,0.6415892
25.423706,16.857824,8.0,cycling,S,0.69123214
23.066126,16.843565,4.0,cycling,G1,0.5098389
28.88779,20.88535,14.93333333,cycling,G2,0.8243497
27.573269,16.026539,1.066666667,nan,G1,0.5951493
23.06127,16.756529,5.333333333,cycling,G1,0.4893025
26.519377,19.395533,18.93333333,cycling,G2,0.6246889
27.057861,18.098597,6.933333332999999,cycling,S,0.5930822
25.173147,15.666869,5.6,cycling,G1,0.5176968
26.297014,21.178255,7.733333332999999,cycling,S,0.40646788
24.978668,18.033945,11.73333333,cycling,S,0.60357225
29.368612,18.17286,2.666666667,cycling,G1,0.6876554
25.184378,16.139442,3.733333333,cycling,G1,0.53983897
26.78889,18.057047,6.1333333329999995,cycling,S,0.5148044
22.279253,18.22511,7.466666667,cycling,G1,0.385002
23.027739,15.990856,2.933333333,arrested,G0,0.5417765
25.142187,17.928925,13.06666667,cycling,S,0.5717381
23.32776,16.425407,5.6,cycling,S,0.5376148
25.558468,18.765123,6.666666667,cycling,S,0.41687575
23.522568,16.375385,2.4,cycling,G1,0.56308794
25.555565,16.971464,2.666666667,cycling,G1,0.5401333
23.676674,16.449482,4.533333333,cycling,G1,0.55079895
25.218538,17.6588,5.8666666670000005,cycling,S,0.50467485
26.057285,17.075274,6.666666667,cycling,S,0.54600585
23.553038,16.774073,7.2,cycling,S,0.5215948
23.764004,15.879623,1.066666667,cycling,G1,0.5619978
26.490944,16.947206,13.86666667,cycling,G2,0.54469776
26.557562,16.691519,4.533333333,cycling,G1,0.591177
25.138609,17.584394,9.6,cycling,S,0.59211814
31.046532,17.784178,2.4,cycling,G1,0.78743714
23.089077,16.543121,4.0,arrested,G0,0.540996
24.829397,17.547058,7.733333332999999,cycling,S,0.5274192
21.80451,17.313288,0.8,arrested,G0,0.56256735
30.1575,17.027061,0.0,cycling,G1,0.6239977
24.635702,17.504543,10.93333333,cycling,S,0.5509062
23.442873,16.289026,4.266666667,nan,G1,0.50679517
23.480698,16.671274,6.1333333329999995,cycling,S,0.55734056
24.691149,17.768826,7.466666667,cycling,S,0.5474719
25.558249,16.119118,4.533333333,nan,G1,0.56167245
31.208687,18.189796,0.0,cycling,G1,0.9273973
23.176706,16.253172,4.533333333,cycling,G1,0.5133563
25.811436,17.407368,6.1333333329999995,cycling,S,0.61660933
28.45553,18.547398,1.6,cycling,G1,0.57234883
23.369007,17.39645,7.733333332999999,cycling,S,0.5238503
27.237875,16.725813,2.666666667,arrested,G0,0.54665494
25.100794,18.05516,5.6,cycling,G1,0.44854847
22.684925,16.279387,2.666666667,cycling,G1,0.5265289
