acid,epoxide
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1O
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CC(C)C(=O)Nc1ccc(CNC(=O)c2cc(OCC3CO3)cc(OCC3CO3)n2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(OCC4CO4)nc3)cc2)c(OCC2CO2)n1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(Nc1cccc2c1OCCO2)c1ccc(OCC2CO2)cc1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(Nc1cccnc1)c1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)cc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COc1ccc2c(c1OCC1CO1)C(=O)c1ccc(OCC3CO3)cc1C2=O
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,O=C(Nc1ccc(OCC2CO2)cc1)c1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)nc1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COc1cccnc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1cc(OCC2CO2)c(C(C)C)cc1NC(=O)c1cncc(OCC2CO2)c1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,COc1ccccc1Cn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,Cc1ccc(C(=O)NCc2cccc(OCC3CO3)n2)cc1OCC1CO1
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(COc2ccccc2)cc1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
Cc1cncc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
CCOc1cc(COCC(=O)O)ccc1OCCOCC(=O)O,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
Cc1cc(C)cc(OCCNC(COCC(=O)O)COCC(=O)O)c1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
CN(CCOCC(=O)O)Cc1cn(Cc2ccc(COCC(=O)O)cc2)nn1,CN1C(=O)COc2cc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)ccc21
COc1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
O=C(O)COCCN(CCOCC(=O)O)CC(=O)NCc1cccnc1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(Oc2ccccc2)c1,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
Cc1cnccc1CN(CCOCC(=O)O)CCOCC(=O)O,O=C(CN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1)Nc1ccccc1
