dataset,map_file,map_h,map_w,agents,obstacle_ratio,method,runtime_sec,success,collisions,soc,makespan,init_collisions,final_collisions,accepted,iters
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_random,0.3649425506591797,0,40.0,1345.0,48.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_marl,0.14275598526000977,0,43.0,1368.0,46.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,hybrid_lns,1.7795944213867188,0,18.0,1462.0,47.0,43.0,18.0,1,20
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_random,0.4411287307739258,0,22.0,1181.0,42.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_marl,0.10062789916992188,0,29.0,1156.0,51.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,hybrid_lns,1.2863404750823975,0,12.0,1181.0,51.0,29.0,12.0,1,20
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_random,0.41963672637939453,0,18.0,1366.0,45.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,pp_marl,0.1671152114868164,0,20.0,1360.0,43.0,,,0,0
warehouse,eval_map_warehouse_11.npy,25,25,64,0.288,hybrid_lns,1.8234822750091553,0,11.0,1371.0,43.0,20.0,11.0,20,20
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_random,0.20282292366027832,0,21.0,1247.0,53.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_marl,0.10070252418518066,0,28.0,1138.0,37.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,hybrid_lns,3.5592200756073,0,8.0,1224.0,62.0,28.0,8.0,3,20
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_random,0.21308159828186035,0,23.0,1332.0,46.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_marl,0.1265714168548584,0,36.0,1271.0,43.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,hybrid_lns,1.4780857563018799,0,7.0,1333.0,46.0,36.0,7.0,3,20
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_random,0.126906156539917,0,22.0,1394.0,44.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_marl,0.14276719093322754,0,47.0,1360.0,48.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,hybrid_lns,1.9735872745513916,0,14.0,1452.0,48.0,47.0,14.0,2,20
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_random,0.6633763313293457,0,23.0,1256.0,40.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_marl,0.11313486099243164,0,37.0,1249.0,36.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,hybrid_lns,1.0245156288146973,0,13.0,1300.0,40.0,37.0,13.0,1,20
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_random,0.1051778793334961,0,36.0,1202.0,37.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,pp_marl,0.10269308090209961,0,43.0,1167.0,38.0,,,0,0
warehouse,eval_map_warehouse_12.npy,25,25,64,0.288,hybrid_lns,1.9450099468231201,0,14.0,1261.0,48.0,43.0,14.0,1,20
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_random,0.4439849853515625,0,19.0,1208.0,38.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_marl,0.08308863639831543,0,40.0,1203.0,38.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,hybrid_lns,0.9708518981933594,0,17.0,1213.0,40.0,40.0,17.0,1,20
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_random,0.0929865837097168,0,37.0,1359.0,40.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_marl,0.14922428131103516,0,47.0,1347.0,40.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,hybrid_lns,1.869246244430542,0,17.0,1423.0,43.0,47.0,17.0,1,20
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_random,0.10750818252563477,0,14.0,1283.0,42.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_marl,0.15098023414611816,0,26.0,1322.0,40.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,hybrid_lns,1.3518571853637695,0,16.0,1324.0,40.0,26.0,16.0,20,20
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_random,0.7827267646789551,0,14.0,1231.0,45.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_marl,0.42150354385375977,0,47.0,1152.0,39.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,hybrid_lns,8.163249969482422,0,20.0,1224.0,41.0,47.0,20.0,3,20
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_random,0.47748804092407227,0,21.0,1418.0,45.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,pp_marl,0.20003843307495117,0,22.0,1422.0,42.0,,,0,0
warehouse,eval_map_warehouse_13.npy,25,25,64,0.288,hybrid_lns,1.1378090381622314,0,10.0,1434.0,43.0,22.0,10.0,20,20
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_random,0.09644150733947754,0,16.0,1237.0,43.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_marl,0.16940546035766602,0,28.0,1296.0,39.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,hybrid_lns,1.478100299835205,0,13.0,1319.0,41.0,28.0,13.0,2,20
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_random,0.14516139030456543,0,20.0,1207.0,57.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_marl,0.09214377403259277,0,35.0,1174.0,39.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,hybrid_lns,1.3655517101287842,0,10.0,1263.0,55.0,35.0,10.0,1,20
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_random,0.14008760452270508,0,32.0,1360.0,43.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_marl,0.1430199146270752,0,35.0,1350.0,40.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,hybrid_lns,1.4135289192199707,0,24.0,1368.0,42.0,35.0,24.0,1,20
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_random,0.1400923728942871,0,21.0,1349.0,43.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_marl,0.14354610443115234,0,27.0,1316.0,40.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,hybrid_lns,1.3188118934631348,0,16.0,1329.0,42.0,27.0,16.0,1,20
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_random,0.13261747360229492,0,25.0,1395.0,42.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,pp_marl,0.11356878280639648,0,40.0,1339.0,39.0,,,0,0
warehouse,eval_map_warehouse_14.npy,25,25,64,0.288,hybrid_lns,1.3668501377105713,0,15.0,1414.0,41.0,40.0,15.0,1,20
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_random,0.4577219486236572,0,13.0,1461.0,42.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_marl,0.18140482902526855,0,35.0,1447.0,42.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,hybrid_lns,1.909804344177246,0,15.0,1493.0,47.0,35.0,15.0,20,20
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_random,0.15158724784851074,0,26.0,1357.0,43.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_marl,0.1385953426361084,0,37.0,1333.0,41.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,hybrid_lns,1.6067805290222168,0,15.0,1385.0,41.0,37.0,15.0,2,20
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_random,0.09960818290710449,0,32.0,1232.0,44.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_marl,0.14076900482177734,0,43.0,1291.0,44.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,hybrid_lns,2.006133556365967,0,16.0,1351.0,44.0,43.0,16.0,2,20
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_random,0.45189452171325684,0,18.0,1390.0,44.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_marl,0.7989509105682373,0,34.0,1364.0,41.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,hybrid_lns,8.141226291656494,0,12.0,1411.0,44.0,34.0,12.0,1,20
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_random,0.10902047157287598,0,19.0,1360.0,39.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,pp_marl,0.18225502967834473,0,29.0,1348.0,38.0,,,0,0
warehouse,eval_map_warehouse_15.npy,25,25,64,0.288,hybrid_lns,1.3294992446899414,0,8.0,1364.0,41.0,29.0,8.0,13,20
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_random,0.08122444152832031,0,25.0,1255.0,39.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_marl,0.09835195541381836,0,43.0,1214.0,37.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,hybrid_lns,1.1056723594665527,0,10.0,1263.0,41.0,43.0,10.0,1,20
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_random,0.09425091743469238,0,8.0,1195.0,41.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_marl,0.09936690330505371,0,27.0,1173.0,36.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,hybrid_lns,1.338233470916748,0,9.0,1239.0,49.0,27.0,9.0,20,20
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_random,0.4498789310455322,0,23.0,1271.0,40.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_marl,0.10230422019958496,0,48.0,1181.0,39.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,hybrid_lns,3.383671283721924,0,10.0,1303.0,43.0,48.0,10.0,2,20
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_random,0.23029518127441406,0,19.0,1434.0,46.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_marl,0.15107178688049316,0,52.0,1336.0,40.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,hybrid_lns,1.675201177597046,0,15.0,1450.0,52.0,52.0,15.0,1,20
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_random,0.1021120548248291,0,34.0,1279.0,40.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,pp_marl,0.10212922096252441,0,41.0,1256.0,45.0,,,0,0
warehouse,eval_map_warehouse_16.npy,25,25,64,0.288,hybrid_lns,1.2245547771453857,0,16.0,1315.0,45.0,41.0,16.0,1,20
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_random,0.13190340995788574,0,32.0,1285.0,41.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_marl,0.11908173561096191,0,45.0,1225.0,40.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,hybrid_lns,1.8835580348968506,0,13.0,1303.0,41.0,45.0,13.0,1,20
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_random,0.5209367275238037,0,4.0,1487.0,46.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_marl,0.2277846336364746,0,33.0,1444.0,44.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,hybrid_lns,1.8434984683990479,0,10.0,1478.0,44.0,33.0,10.0,1,20
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_random,0.12500977516174316,0,17.0,1255.0,41.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_marl,0.16642451286315918,0,26.0,1271.0,42.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,hybrid_lns,1.1226589679718018,0,10.0,1300.0,48.0,26.0,10.0,1,20
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_random,0.11580300331115723,0,23.0,1468.0,44.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_marl,0.1569204330444336,0,28.0,1467.0,43.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,hybrid_lns,1.6858749389648438,0,16.0,1496.0,43.0,28.0,16.0,20,20
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_random,0.45581865310668945,0,24.0,1375.0,44.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,pp_marl,0.15105557441711426,0,34.0,1393.0,44.0,,,0,0
warehouse,eval_map_warehouse_17.npy,25,25,64,0.288,hybrid_lns,1.5632636547088623,0,13.0,1417.0,46.0,34.0,13.0,2,20
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_random,0.14464092254638672,0,26.0,1462.0,46.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_marl,0.12380075454711914,0,47.0,1447.0,46.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,hybrid_lns,1.707012414932251,0,11.0,1508.0,50.0,47.0,11.0,1,20
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_random,0.13335466384887695,0,13.0,1383.0,40.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_marl,0.4582352638244629,0,31.0,1319.0,40.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,hybrid_lns,1.8487353324890137,0,11.0,1428.0,40.0,31.0,11.0,2,20
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_random,0.1313159465789795,0,22.0,1305.0,41.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_marl,0.14699196815490723,0,30.0,1266.0,36.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,hybrid_lns,1.5128834247589111,0,10.0,1330.0,48.0,30.0,10.0,2,20
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_random,0.43669652938842773,0,22.0,1357.0,42.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_marl,0.43340587615966797,0,35.0,1376.0,37.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,hybrid_lns,8.420609474182129,0,5.0,1425.0,41.0,35.0,5.0,1,20
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_random,0.4161663055419922,0,24.0,1339.0,40.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,pp_marl,0.16739702224731445,0,33.0,1338.0,40.0,,,0,0
warehouse,eval_map_warehouse_18.npy,25,25,64,0.288,hybrid_lns,1.093240737915039,0,11.0,1360.0,40.0,33.0,11.0,4,20
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_random,0.11922168731689453,0,19.0,1260.0,41.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_marl,0.11324548721313477,0,31.0,1286.0,37.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,hybrid_lns,1.4489285945892334,0,12.0,1347.0,40.0,31.0,12.0,1,20
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_random,0.11126041412353516,0,31.0,1482.0,45.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_marl,0.14481711387634277,0,29.0,1519.0,40.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,hybrid_lns,1.371887445449829,0,8.0,1543.0,40.0,29.0,8.0,1,20
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_random,0.18996644020080566,0,20.0,1388.0,42.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_marl,0.18823575973510742,0,31.0,1409.0,41.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,hybrid_lns,1.3124675750732422,0,15.0,1464.0,41.0,31.0,15.0,20,20
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_random,0.38741064071655273,0,21.0,1365.0,46.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_marl,0.4274332523345947,0,45.0,1367.0,43.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,hybrid_lns,8.369140625,0,15.0,1390.0,43.0,45.0,15.0,1,20
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_random,0.12292766571044922,0,39.0,1376.0,42.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,pp_marl,0.12701702117919922,0,58.0,1376.0,43.0,,,0,0
warehouse,eval_map_warehouse_19.npy,25,25,64,0.288,hybrid_lns,1.312993049621582,0,11.0,1475.0,40.0,58.0,11.0,2,20
